#Query ID	#Subject	#Subject accession	#Subject Taxonomy ID	#Identity percentage	#Coverage	#evalue	#bitscore	#Source	#Taxonomy
ASV107	Oncorhynchus nerka isolate FB7 mitochondrion, complete genome	MH003641	8023	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV107	Oncorhynchus nerka isolate FB2 mitochondrion, complete genome	MH003639	8023	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV107	Oncorhynchus nerka mitochondrion, complete genome	NC_008615	8023	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV107	Oncorhynchus clarkii henshawi mitochondrion, complete genome	AY886762	72053	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus clarkii henshawi
ASV107	Oncorhynchus kisutch isolate FB4 mitochondrion, complete genome	MH003640	8019	97.647	100	5.32e-75	292	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV107	Oncorhynchus clarkii lewisi isolate FWI1 12S ribosomal RNA gene, complete sequence; mitochondrial	MG924482	490388	97.647	100	5.32e-75	292	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus clarkii lewisi
ASV108	Cymatogaster aggregata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:111773	LC104608	50794	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Cymatogaster / Cymatogaster aggregata
ASV108	Cymatogaster aggregata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:155003	LC091978	50794	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Cymatogaster / Cymatogaster aggregata
ASV108	Cymatogaster aggregata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:111769	LC091977	50794	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Cymatogaster / Cymatogaster aggregata
ASV108	Cymatogaster aggregata voucher NMV A22828a 12S ribosomal RNA gene, partial sequence; mitochondrial	FJ616394	50794	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Cymatogaster / Cymatogaster aggregata
ASV108	Cymatogaster aggregata mitochondrial DNA, complete genome	AP009128	50794	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Cymatogaster / Cymatogaster aggregata
ASV109	Thalassiosira sp. isolate GF367-16S_5 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011798	1891026	100.000	100	1.32e-127	468	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV109	Thalassiosira sp. isolate GF379-16S_31 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011824	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV109	Thalassiosira sp. isolate GF379-16S_30 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011823	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV109	Thalassiosira sp. isolate GF379-16S_22 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011815	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV109	Thalassiosira sp. isolate GF379-16S_20 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011813	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV109	Thalassiosira sp. isolate GF379-16S_7 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011804	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV109	Thalassiosira sp. isolate GF379-16S_4 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011802	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV109	Thalassiosira sp. isolate GF379-16S_2 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011799	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV109	Thalassiosira sp. isolate GF367-16S_29 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011797	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV109	Thalassiosira sp. isolate GF367-16S_28 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011796	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV110	Alburnus alburnus isolate DM856 mitochondrion, complete genome	MT410946	54556	100.000	100	1.95e-84	324	Genbank	Eukaryota / Chordata / Actinopteri / Cypriniformes / Leuciscidae / Alburnus / Alburnus alburnus
ASV110	Phoxinus phoxinus voucher CZ11 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW652802	58324	98.857	100	3.27e-82	316	Genbank	Eukaryota / Chordata / Actinopteri / Cypriniformes / Leuciscidae / Phoxinus / Phoxinus phoxinus
ASV110	Phoxinus phoxinus isolate 4443 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MT975389	58324	98.286	100	1.97e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Cypriniformes / Leuciscidae / Phoxinus / Phoxinus phoxinus
ASV110	Phoxinus phoxinus isolate 1999 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MT975375	58324	98.286	100	1.97e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Cypriniformes / Leuciscidae / Phoxinus / Phoxinus phoxinus
ASV110	Phoxinus phoxinus isolate 1998 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MT975374	58324	98.286	100	1.97e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Cypriniformes / Leuciscidae / Phoxinus / Phoxinus phoxinus
ASV110	Phoxinus sp. f GPD-2020 isolate 4209 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MT975381	2770080	97.714	100	9.16e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Cypriniformes / Leuciscidae / Phoxinus / Phoxinus fayollarum
ASV110	Phoxinus sp. f GPD-2020 isolate 18979 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MT975366	2770080	97.714	100	9.16e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Cypriniformes / Leuciscidae / Phoxinus / Phoxinus fayollarum
ASV110	Phoxinus sp. f GPD-2020 isolate 12475 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MT975363	2770080	97.714	100	9.16e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Cypriniformes / Leuciscidae / Phoxinus / Phoxinus fayollarum
ASV110	Phoxinus sp. f GPD-2020 isolate 12474 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MT975362	2770080	97.714	100	9.16e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Cypriniformes / Leuciscidae / Phoxinus / Phoxinus fayollarum
ASV110	Phoxinus sp. f GPD-2020 isolate 12347 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MT975358	2770080	97.714	100	9.16e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Cypriniformes / Leuciscidae / Phoxinus / Phoxinus fayollarum
ASV111	Liparis fucensis mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112146	LC104574	433401	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Liparidae / Liparis / Liparis fucensis
ASV112	Uncultured bacterium clone 3F_1102_9480_3734 16S ribosomal RNA gene, partial sequence	MG875994	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV112	Uncultured bacterium clone W-Oscar_5 16S ribosomal RNA gene, partial sequence	KU648388	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV112	Uncultured bacterium clone W-30m_8 16S ribosomal RNA gene, partial sequence	KU648383	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV112	Uncultured bacterium clone 014_BR35_2su_OBNS 16S ribosomal RNA gene, partial sequence	KR857634	77133	98.024	100	8.00e-120	442	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV112	Uncultured bacterium clone cDNA_18 270m 16S ribosomal RNA gene, partial sequence	JN410035	77133	98.024	100	2.88e-119	440	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV112	Uncultured marine bacterium clone B4A5 16S ribosomal RNA gene, partial sequence	GU317921	56765	98.024	100	2.88e-119	440	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine bacterium
ASV112	Uncultured marine bacterium clone B2D3 16S ribosomal RNA gene, partial sequence	GU317768	56765	98.024	100	2.88e-119	440	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine bacterium
ASV112	Uncultured deep-sea bacterium 16S rRNA gene, clone Ucb1430	AM997826	759664	98.024	100	2.88e-119	440	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured deep-sea bacterium
ASV112	Uncultured bacterium clone OTU97481_AIRAUG02_41223 16S ribosomal RNA gene, partial sequence	KP937825	77133	97.551	97	3.75e-113	420	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV112	Uncultured bacterium clone T229E12 isolation-source crustose coralline algae 16S ribosomal RNA gene, partial sequence	HM177674	77133	96.838	100	3.75e-113	420	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV113	Cottus asper mitochondrion, complete genome	MF326939	214916	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus asper
ASV113	Cottus beldingii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:17559	LC277905	304265	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus beldingii
ASV113	Cottus asper mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:155060	LC091945	214916	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus asper
ASV113	Cottocomephorus grewingki mitochondrion, complete genome	MW732165	57734	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottocomephorus / Cottocomephorus grewingki
ASV113	Cottus gobio mitochondrial gene for 12S rRNA, partial sequence, country:Poland: Vistula River, Radunia River	AB188189	100952	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus gobio
ASV113	Cottus dzungaricus voucher DFY2017 mitochondrion, complete genome	MH638324	1530446	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus dzungaricus
ASV113	Cottus pollux mitochondrial gene for 12S rRNA, partial sequence, haplotype: LE12S03	LC434615	137882	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus pollux
ASV113	Cottus ricei isolate 1C5 12S ribosomal RNA gene, complete sequence; mitochondrial	MG924474	304288	99.412	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus ricei
ASV113	Cottus cognatus isolate 1A5 12S ribosomal RNA gene, complete sequence; mitochondrial	MG924472	147210	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus cognatus
ASV113	Cottus gobio isolate CG_EVO1 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH918138	100952	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus gobio
ASV114	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV114	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV114	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV114	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV114	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV114	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV114	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV114	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV114	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV114	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.256	100	8.97e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV115	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV115	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV115	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV115	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV115	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV115	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV115	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV115	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV115	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV115	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV117	Xiphister atropurpureus voucher 262 mitochondrion, complete genome	KY657279	283024	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister atropurpureus
ASV117	Xiphister mucosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151678	LC092004	283031	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister mucosus
ASV117	Xiphister mucosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151668	LC092003	283031	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister mucosus
ASV117	Xiphister atropurpureus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151673	LC092005	283024	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister atropurpureus
ASV117	Eumesogrammus praecisus voucher r19D 1172 12S ribosomal RNA gene, partial sequence; mitochondrial	MT103910	980387	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV117	Eumesogrammus praecisus ZMUB:21831 mitochondrial DNA, nearly complete genome	LC495485	980387	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV117	Ulvaria subbifurcata isolate RF74 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH377831	1225721	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Ulvaria / Ulvaria subbifurcata
ASV117	Stichaeus punctatus CBM:DNA No. 2018-382 mitochondrial gene for 12S rRNA, partial sequence	LC458266	980344	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Stichaeus / Stichaeus punctatus
ASV117	Eumesogrammus praecisus ZMUB:21831 mitochondrial DNA, complete genome	AP018419	980387	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV117	Alectrias alectrolophus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:212408	LC069689	641275	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Alectrias / Alectrias alectrolophus
ASV118	Thalassiosira sp. isolate GF379-16S_31 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011824	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV118	Thalassiosira sp. isolate GF379-16S_30 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011823	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV118	Thalassiosira sp. isolate GF379-16S_22 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011815	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV118	Thalassiosira sp. isolate GF379-16S_20 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011813	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV118	Thalassiosira sp. isolate GF379-16S_7 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011804	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV118	Thalassiosira sp. isolate GF379-16S_4 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011802	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV118	Thalassiosira sp. isolate GF379-16S_2 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011799	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV118	Thalassiosira sp. isolate GF367-16S_29 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011797	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV118	Thalassiosira sp. isolate GF367-16S_28 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011796	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV118	Thalassiosira sp. isolate GF367-16S_26 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011794	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV119	Homo sapiens isolate PNG99 haplogroup Q1a mitochondrion, complete genome	MN849868	9606	100.000	100	3.18e-82	316	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV119	Homo sapiens isolate PNG98 haplogroup B4a1a1a mitochondrion, complete genome	MN849867	9606	100.000	100	3.18e-82	316	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV119	Homo sapiens isolate PNG94 haplogroup P1d mitochondrion, complete genome	MN849866	9606	100.000	100	3.18e-82	316	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV119	Homo sapiens isolate PNG93 haplogroup Q3a1 mitochondrion, complete genome	MN849865	9606	100.000	100	3.18e-82	316	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV119	Homo sapiens isolate PNG91 haplogroup B4a1a1 mitochondrion, complete genome	MN849864	9606	100.000	100	3.18e-82	316	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV119	Homo sapiens isolate PNG87 haplogroup P2 mitochondrion, complete genome	MN849861	9606	100.000	100	3.18e-82	316	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV119	Homo sapiens isolate PNG84 haplogroup B4a1a1a1c mitochondrion, complete genome	MN849860	9606	100.000	100	3.18e-82	316	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV119	Homo sapiens isolate PNG83 haplogroup M27c mitochondrion, complete genome	MN849859	9606	100.000	100	3.18e-82	316	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV119	Homo sapiens isolate PNG82 haplogroup Q1 mitochondrion, complete genome	MN849858	9606	100.000	100	3.18e-82	316	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV119	Homo sapiens isolate PNG81 haplogroup Q1 mitochondrion, complete genome	MN849857	9606	100.000	100	3.18e-82	316	Genbank	Eukaryota / Chordata / Mammalia / Primates / Hominidae / Homo / Homo sapiens
ASV120	Thalassiosira sp. isolate GF379-16S_31 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011824	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV120	Thalassiosira sp. isolate GF379-16S_30 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011823	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV120	Thalassiosira sp. isolate GF379-16S_22 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011815	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV120	Thalassiosira sp. isolate GF379-16S_20 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011813	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
ASV120	Thalassiosira sp. isolate GF379-16S_7 16S small subunit ribosomal RNA gene, partial sequence; chloroplast	MH011804	1891026	99.605	100	6.14e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Thalassiosiraceae / Thalassiosira / Thalassiosira sp.
