#Query ID	#Subject	#Subject accession	#Subject Taxonomy ID	#Identity percentage	#Coverage	#evalue	#bitscore	#Source	#Taxonomy
ASV344	Apodichthys flavidus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:155040	LC092022	57779	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Apodichthys / Apodichthys flavidus
ASV344	Bryozoichthys lysimus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:164074	LC069669	1317002	96.933	96	6.83e-69	272	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Bryozoichthys / Bryozoichthys lysimus
ASV344	Chirolophis decoratus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:153232	LC092013	320615	96.933	96	6.83e-69	272	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Chirolophis / Chirolophis decoratus
ASV344	Chirolophis nugator mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:153570	LC092008	433395	96.933	96	6.83e-69	272	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Chirolophis / Chirolophis nugator
ASV344	Eumesogrammus praecisus voucher r19D 1172 12S ribosomal RNA gene, partial sequence; mitochondrial	MT103910	980387	96.319	96	3.18e-67	267	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV344	Opisthocentrus ocellatus mitochondrion, complete genome	NC_045921	476928	96.319	96	3.18e-67	267	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Opisthocentrus / Opisthocentrus ocellatus
ASV344	Pholidapus dybowskii CBM:ZF:14261 mitochondrial gene for 12S rRNA, partial sequence	LC519424	470928	96.319	96	3.18e-67	267	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Pholidapus / Pholidapus dybowskii
ASV344	Eumesogrammus praecisus ZMUB:21831 mitochondrial DNA, nearly complete genome	LC495485	980387	96.319	96	3.18e-67	267	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV344	Xenolumpenus longipterus NSMT:P:69644 mitochondrial gene for 12S rRNA, partial sequence	LC499329	1317009	96.319	96	3.18e-67	267	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xenolumpenus / Xenolumpenus longipterus
ASV345	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	99.412	99	5.36e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV345	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	99.412	99	5.36e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV345	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	99.412	99	5.36e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV345	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	99.412	99	5.36e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV345	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	99.412	99	5.36e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV345	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	99.412	99	5.36e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV345	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.824	99	2.49e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV345	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.824	99	2.49e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV345	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.824	99	2.49e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV345	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.824	99	2.49e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV346	Pholis laeta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151665	LC092021	283367	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis laeta
ASV346	Pholis laeta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151654	LC092020	283367	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis laeta
ASV346	Pholis gunnellus isolate RF61 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH377827	56726	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis gunnellus
ASV346	Pholis crassispina CBM:ZF:18298 mitochondrial gene for 12S rRNA, partial sequence	LC385123	283025	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis crassispina
ASV346	Pholis crassispina mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:222848	LC037129	283025	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis crassispina
ASV346	Pholis picta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:190336	LC037127	283026	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis picta
ASV346	Pholis ornata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:152994	LC092019	283028	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis ornata
ASV346	Pholis ornata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151676	LC092018	283028	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis ornata
ASV346	Pholis clemensi mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:047872	LC092017	740703	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis clemensi
ASV346	Pholis clemensi mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118575	LC092016	740703	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Pholis / Pholis clemensi
ASV347	Clupea pallasii CBM:ZF:20436 mitochondrial gene for 12S rRNA, partial sequence	LC552350	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV347	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151385	LC091582	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV347	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:112517	LC091581	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV347	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:049684	LC091580	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV347	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:192191	LC020932	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV347	Clupea pallasii mitochondrial DNA, complete genome	AP009134	30724	99.419	100	4.14e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV347	Clupea harengus mitochondrion, complete genome	MN122931	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV347	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	MH194498	7950	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea harengus
ASV347	Clupea pallasii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048004	LC091579	30724	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Clupea / Clupea pallasii
ASV347	Sprattus sprattus isolate SEA0267 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818344	196075	98.837	100	1.93e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Clupeiformes / Clupeidae / Sprattus / Sprattus sprattus
ASV349	Ammodytes personatus isolate AP3 mitochondrion, complete genome	MK163332	215382	99.398	98	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV349	Ammodytes personatus isolate AP2 mitochondrion, complete genome	MK163331	215382	99.398	98	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV349	Ammodytes personatus isolate AP1 mitochondrion, complete genome	MK163330	215382	99.398	98	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV349	Ammodytes personatus mitochondrial DNA, complete genome	AP006023	215382	99.398	98	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV349	Ammodytes japonicus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:13547	AB969933	1483214	99.398	98	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes japonicus
ASV349	Ammodytes personatus mitochondrion, complete genome	KF672362	215382	99.398	98	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV349	Ammodytes personatus mitochondrion, complete genome	JQ085861	215382	99.398	98	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV349	Ammodytes marinus mitochondrion, complete genome	MN122922	146480	98.795	98	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes marinus
ASV349	Ammodytes tobianus mitochondrion, complete genome	MN122889	84621	98.795	98	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes tobianus
ASV349	Ammodytes marinus isolate FR01 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818431	146480	98.795	98	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes marinus
ASV350	Isopsetta isolepis mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:154472	LC145941	195617	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Isopsetta / Isopsetta isolepis
ASV350	Psettichthys melanostictus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151421	LC145938	195639	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Psettichthys / Psettichthys melanostictus
ASV350	Parophrys vetulus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:152927	LC145937	172659	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Parophrys / Parophrys vetulus
ASV350	Parophrys vetulus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151394	LC145936	172659	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Parophrys / Parophrys vetulus
ASV350	Psettichthys melanostictus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118069	LC145925	195639	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Psettichthys / Psettichthys melanostictus
ASV350	Psettichthys melanostictus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151688	LC145924	195639	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Psettichthys / Psettichthys melanostictus
ASV350	Parophrys vetulus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:113572	LC145950	172659	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Parophrys / Parophrys vetulus
ASV350	Psettichthys melanostictus 12S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product	AF488485	195639	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Psettichthys / Psettichthys melanostictus
ASV350	Isopsetta isolepis 12S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product	AF488481	195617	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Isopsetta / Isopsetta isolepis
ASV350	Platichthys stellatus CBM:ZF:12417-13 mitochondrial gene for 12S rRNA, partial sequence	LC552481	195632	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Platichthys / Platichthys stellatus
ASV351	Hexagrammos decagrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151439	LC091901	274741	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV351	Hexagrammos decagrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:119939	LC091900	274741	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV351	Hexagrammos decagrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118547	LC091899	274741	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV351	Hexagrammos decagrammus 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057963	274741	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV351	Hexagrammos agrammus mitochondrion, complete genome	MT363637	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV351	Hexagrammos agrammus CBM:ZF:19773 mitochondrial gene for 12S rRNA, partial sequence	LC492353	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV351	Hexagrammos agrammus CBM:ZF:19760 mitochondrial gene for 12S rRNA, partial sequence	LC492352	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV351	Hexagrammos agrammus CBM:ZF:19697 mitochondrial gene for 12S rRNA, partial sequence	LC492351	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV351	Hexagrammos agrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:17713	LC277980	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV351	Hexagrammos agrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15301	AB969905	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV352	Leptocottus armatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:152928	LC091940	214925	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Leptocottus / Leptocottus armatus
ASV352	Leptocottus armatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151646	LC091939	214925	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Leptocottus / Leptocottus armatus
ASV352	Leptocottus armatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151185	LC091930	214925	99.412	100	5.28e-80	309	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Leptocottus / Leptocottus armatus
ASV352	Leptocottus armatus mitochondrial gene for 12S rRNA, partial sequence, country:USA: California, Camp Pendleton	AB188194	214925	98.824	100	2.46e-78	303	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Leptocottus / Leptocottus armatus
ASV352	Leptocottus armatus 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057968	214925	98.824	100	8.84e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Leptocottus / Leptocottus armatus
ASV352	Cottus szanaga isolate CSZIF3 mitochondrion, complete genome	KX762050	1920503	97.647	100	5.32e-75	292	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus szanaga
ASV352	Cottus szanaga isolate CSZID2 mitochondrion, complete genome	KX762049	1920503	97.647	100	5.32e-75	292	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus szanaga
ASV352	Cottus czerskii mitochondrion, complete genome	KJ956027	157167	97.647	100	1.91e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus czerskii
ASV352	Taurocottus bergii BSKU:122312 mitochondrial gene for 12S rRNA, partial sequence	LC579106	1849266	97.647	100	1.91e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Taurocottus / Taurocottus bergii
ASV352	Cottus poecilopus mitochondrion, complete genome	EU332750	182643	97.647	100	1.91e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus poecilopus
ASV353	Cymatogaster aggregata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:111773	LC104608	50794	97.024	100	3.15e-72	283	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Cymatogaster / Cymatogaster aggregata
ASV353	Cymatogaster aggregata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:155003	LC091978	50794	97.024	100	3.15e-72	283	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Cymatogaster / Cymatogaster aggregata
ASV353	Cymatogaster aggregata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:111769	LC091977	50794	97.024	100	3.15e-72	283	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Cymatogaster / Cymatogaster aggregata
ASV353	Cymatogaster aggregata voucher NMV A22828a 12S ribosomal RNA gene, partial sequence; mitochondrial	FJ616394	50794	97.024	100	3.15e-72	283	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Cymatogaster / Cymatogaster aggregata
ASV353	Cymatogaster aggregata mitochondrial DNA, complete genome	AP009128	50794	97.024	100	3.15e-72	283	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Cymatogaster / Cymatogaster aggregata
ASV354	Cymatogaster aggregata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:111773	LC104608	50794	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Cymatogaster / Cymatogaster aggregata
ASV354	Cymatogaster aggregata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:155003	LC091978	50794	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Cymatogaster / Cymatogaster aggregata
ASV354	Cymatogaster aggregata mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:111769	LC091977	50794	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Cymatogaster / Cymatogaster aggregata
ASV354	Cymatogaster aggregata voucher NMV A22828a 12S ribosomal RNA gene, partial sequence; mitochondrial	FJ616394	50794	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Cymatogaster / Cymatogaster aggregata
ASV354	Cymatogaster aggregata mitochondrial DNA, complete genome	AP009128	50794	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Cymatogaster / Cymatogaster aggregata
ASV355	Rhacochilus vacca mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:113150	LC091972	50905	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Rhacochilus / Rhacochilus vacca
ASV355	Rhacochilus vacca mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:047650	LC091971	50905	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Rhacochilus / Rhacochilus vacca
ASV355	Rhacochilus vacca 12S ribosomal RNA gene, partial sequence; mitochondrial	AY279572	50905	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Rhacochilus / Rhacochilus vacca
ASV355	Zalembius rosaceus isolate SIO 95-03 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW630187	100204	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Zalembius / Zalembius rosaceus
ASV355	Phanerodon furcatus isolate SIO 02-72 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW630186	100200	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Phanerodon / Phanerodon furcatus
ASV355	Phanerodon furcatus voucher LACM:DISCO 13429 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW575776	100200	98.810	100	3.13e-77	300	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Phanerodon / Phanerodon furcatus
ASV355	Embiotoca lateralis mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:155041	LC091976	229144	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Embiotoca / Embiotoca lateralis
ASV355	Embiotoca lateralis mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:113232	LC091975	229144	98.214	100	1.46e-75	294	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Embiotoca / Embiotoca lateralis
ASV355	Embiotoca jacksoni mitochondrion, complete genome	KU530212	100190	96.450	100	1.47e-70	278	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Embiotoca / Embiotoca jacksoni
ASV355	Embiotoca jacksoni isolate KU:IT:58 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW630184	100190	96.450	100	1.47e-70	278	Genbank	Eukaryota / Chordata / Actinopteri / unknown order / Embiotocidae / Embiotoca / Embiotoca jacksoni
ASV356	Ammodytes personatus isolate AP3 mitochondrion, complete genome	MK163332	215382	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV356	Ammodytes personatus isolate AP2 mitochondrion, complete genome	MK163331	215382	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV356	Ammodytes personatus isolate AP1 mitochondrion, complete genome	MK163330	215382	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV356	Ammodytes personatus mitochondrial DNA, complete genome	AP006023	215382	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV356	Ammodytes japonicus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:13547	AB969933	1483214	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes japonicus
ASV356	Ammodytes personatus mitochondrion, complete genome	KF672362	215382	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV356	Ammodytes personatus mitochondrion, complete genome	JQ085861	215382	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV356	Ammodytes marinus mitochondrion, complete genome	MN122922	146480	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes marinus
ASV356	Ammodytes tobianus mitochondrion, complete genome	MN122889	84621	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes tobianus
ASV356	Ammodytes marinus isolate FR01 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818431	146480	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes marinus
ASV357	Gasterosteus aculeatus isolate DM180 mitochondrion, partial genome	MN122917	69293	98.810	99	1.13e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV357	Gasterosteus aculeatus mitochondrion, complete genome	NC_041244	69293	98.810	99	1.13e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV357	Gasterosteus aculeatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151197	LC091881	69293	98.810	99	1.13e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
